name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
marsanti,0,1,8,0,1,ma,ti,mar,nti
omartin,0,1,7,1,0,om,in,oma,tin
regino,0,1,6,0,1,re,no,reg,ino
ricky,0,1,5,0,0,ri,ky,ric,cky
yaser,0,1,5,0,0,ya,er,yas,ser
jasel,0,1,5,0,0,ja,el,jas,sel
romilio,0,1,7,0,1,ro,io,rom,lio
jaser,0,1,5,0,0,ja,er,jas,ser
gelver,0,1,6,0,0,ge,er,gel,ver
robinson,0,1,8,0,0,ro,on,rob,son
maynor,0,1,6,0,0,ma,or,may,nor
edvaldo,0,1,7,1,1,ed,do,edv,ldo
mervin,0,1,6,0,0,me,in,mer,vin
sadid,0,1,5,0,0,sa,id,sad,did
larry,0,1,5,0,0,la,ry,lar,rry
yosvani,0,1,7,0,1,yo,ni,yos,ani
elizer,0,1,6,1,0,el,er,eli,zer
rocky,0,1,5,0,0,ro,ky,roc,cky
acencion,0,1,8,1,0,ac,on,ace,ion
esau,0,1,4,1,1,es,au,esa,sau
raudel,0,1,6,0,0,ra,el,rau,del
isaias,0,1,6,1,0,is,as,isa,ias
yoel,0,1,4,0,0,yo,el,yoe,oel
bienvenido,0,1,10,0,1,bi,do,bie,ido
kelner,0,1,6,0,0,ke,er,kel,ner
cayetano,0,1,8,0,1,ca,no,cay,ano
geobani,0,1,7,0,1,ge,ni,geo,ani
kermit,0,1,6,0,0,ke,it,ker,mit
ruiz,0,1,4,0,0,ru,iz,rui,uiz
santo,0,1,5,0,1,sa,to,san,nto
gerzon,0,1,6,0,0,ge,on,ger,zon
homero iii,0,1,10,0,1,ho,ii,hom,iii
felipe iii,0,1,10,0,1,fe,ii,fel,iii
ludis,0,1,5,0,0,lu,is,lud,dis
bor,0,1,3,0,0,bo,or,bor,bor
norman,0,1,6,0,0,no,an,nor,man
hansel,0,1,6,0,0,ha,el,han,sel
joar,0,1,4,0,0,jo,ar,joa,oar
jacinto,0,1,7,0,1,ja,to,jac,nto
yadiel,0,1,6,0,0,ya,el,yad,iel
abiud,0,1,5,1,0,ab,ud,abi,iud
denis,0,1,5,0,0,de,is,den,nis
eliud,0,1,5,1,0,el,ud,eli,iud
eloy,0,1,4,1,0,el,oy,elo,loy
ike,0,1,3,1,1,ik,ke,ike,ike
guillremo,0,1,9,0,1,gu,mo,gui,emo
crespin,0,1,7,0,0,cr,in,cre,pin
eladio,0,1,6,1,1,el,io,ela,dio
heine,0,1,5,0,1,he,ne,hei,ine
jahdel,0,1,6,0,0,ja,el,jah,del
paul,0,1,4,0,0,pa,ul,pau,aul
primitivo,0,1,9,0,1,pr,vo,pri,ivo
heuller,0,1,7,0,0,he,er,heu,ler
berrdo,0,1,6,0,1,be,do,ber,rdo
darlin,0,1,6,0,0,da,in,dar,lin
deive,0,1,5,0,1,de,ve,dei,ive
renier,0,1,6,0,0,re,er,ren,ier
estuardo,0,1,8,1,1,es,do,est,rdo
pablo iii,0,1,9,0,1,pa,ii,pab,iii
feliz,0,1,5,0,0,fe,iz,fel,liz
davey,0,1,5,0,0,da,ey,dav,vey
adal,0,1,4,1,0,ad,al,ada,dal
javier  iii,0,1,11,0,1,ja,ii,jav,iii
adolfo,0,1,6,1,1,ad,fo,ado,lfo
deshawn,0,1,7,0,0,de,wn,des,awn
edwin  iii,0,1,10,1,1,ed,ii,edw,iii
harry,0,1,5,0,0,ha,ry,har,rry
ykin,0,1,4,0,0,yk,in,yki,kin
ixio,0,1,4,1,1,ix,io,ixi,xio
jacob,0,1,5,0,0,ja,ob,jac,cob
johthan,0,1,7,0,0,jo,an,joh,han
jeorge,0,1,6,0,1,je,ge,jeo,rge
fidencio,0,1,8,0,1,fi,io,fid,cio
joaquin,0,1,7,0,0,jo,in,joa,uin
elemelec,0,1,8,1,0,el,ec,ele,lec
elesio,0,1,6,1,1,el,io,ele,sio
epifanio,0,1,8,1,1,ep,io,epi,nio
jaymie,0,1,6,0,1,ja,ie,jay,mie
jeovany,0,1,7,0,0,je,ny,jeo,any
marvin,0,1,6,0,0,ma,in,mar,vin
marcial,0,1,7,0,0,ma,al,mar,ial
guadalupe,0,1,9,0,1,gu,pe,gua,upe
rivera,0,1,6,0,1,ri,ra,riv,era
noel,0,1,4,0,0,no,el,noe,oel
teodoro,0,1,7,0,1,te,ro,teo,oro
khalil,0,1,6,0,0,kh,il,kha,lil
jeff,0,1,4,0,0,je,ff,jef,eff
geovanny,0,1,8,0,0,ge,ny,geo,nny
edilmar,0,1,7,1,0,ed,ar,edi,mar
oreste,0,1,6,1,1,or,te,ore,ste
aldo,0,1,4,1,1,al,do,ald,ldo
jamaine,0,1,7,0,1,ja,ne,jam,ine
tito,0,1,4,0,1,ti,to,tit,ito
heladio,0,1,7,0,1,he,io,hel,dio
vidal,0,1,5,0,0,vi,al,vid,dal
pelagio,0,1,7,0,1,pe,io,pel,gio
sotero,0,1,6,0,1,so,ro,sot,ero
anibal,0,1,6,1,0,an,al,ani,bal
apolir,0,1,6,1,0,ap,ir,apo,lir
augustine,0,1,9,1,1,au,ne,aug,ine
bilmar,0,1,6,0,0,bi,ar,bil,mar
cabrera,0,1,7,0,1,ca,ra,cab,era
emiliano,0,1,8,1,1,em,no,emi,ano
george iii,0,1,10,0,1,ge,ii,geo,iii
gerado,0,1,6,0,1,ge,do,ger,ado
hebesher,0,1,8,0,0,he,er,heb,her
izah,0,1,4,1,0,iz,ah,iza,zah
ryan,0,1,4,0,0,ry,an,rya,yan
sabreno,0,1,7,0,1,sa,no,sab,eno
tommy,0,1,5,0,0,to,my,tom,mmy
baldomero,0,1,9,0,1,ba,ro,bal,ero
guzman,0,1,6,0,0,gu,an,guz,man
juvel,0,1,5,0,0,ju,el,juv,vel
nereo,0,1,5,0,1,ne,eo,ner,reo
noberto,0,1,7,0,1,no,to,nob,rto
calletano,0,1,9,0,1,ca,no,cal,ano
cristobal,0,1,9,0,0,cr,al,cri,bal
viviano,0,1,7,0,1,vi,no,viv,ano
henrry,0,1,6,0,0,he,ry,hen,rry
maximiliano,0,1,11,0,1,ma,no,max,ano
norbert,0,1,7,0,0,no,rt,nor,ert
severino,0,1,8,0,1,se,no,sev,ino
derek,0,1,5,0,0,de,ek,der,rek
alber,0,1,5,1,0,al,er,alb,ber
bryam,0,1,5,0,0,br,am,bry,yam
davis,0,1,5,0,0,da,is,dav,vis
jehu,0,1,4,0,1,je,hu,jeh,ehu
leovanis,0,1,8,0,0,le,is,leo,nis
maximo,0,1,6,0,1,ma,mo,max,imo
ohannion,0,1,8,1,0,oh,on,oha,ion
angelo,0,1,6,1,1,an,lo,ang,elo
damaso,0,1,6,0,1,da,so,dam,aso
elliot,0,1,6,1,0,el,ot,ell,iot
inocencio,0,1,9,1,1,in,io,ino,cio
jahzeel,0,1,7,0,0,ja,el,jah,eel
nolan,0,1,5,0,0,no,an,nol,lan
reynier,0,1,7,0,0,re,er,rey,ier
geovanni,0,1,8,0,1,ge,ni,geo,nni
erasmo,0,1,6,1,1,er,mo,era,smo
lis,0,1,3,0,0,li,is,lis,lis
alvarez,0,1,7,1,0,al,ez,alv,rez
catalino,0,1,8,0,1,ca,no,cat,ino
vincente,0,1,8,0,1,vi,te,vin,nte
yenson,0,1,6,0,0,ye,on,yen,son
cleofas,0,1,7,0,0,cl,as,cle,fas
normail,0,1,7,0,0,no,il,nor,ail
brayian,0,1,7,0,0,br,an,bra,ian
lazarus,0,1,7,0,0,la,us,laz,rus
reuben,0,1,6,0,0,re,en,reu,ben
karlos,0,1,6,0,0,ka,os,kar,los
amalio,0,1,6,1,1,am,io,ama,lio
carmello,0,1,8,0,1,ca,lo,car,llo
darius,0,1,6,0,0,da,us,dar,ius
devyn,0,1,5,0,0,de,yn,dev,vyn
evodio,0,1,6,1,1,ev,io,evo,dio
giovani,0,1,7,0,1,gi,ni,gio,ani
gualberto,0,1,9,0,1,gu,to,gua,rto
holving,0,1,7,0,0,ho,ng,hol,ing
jasper,0,1,6,0,0,ja,er,jas,per
jonthan,0,1,7,0,0,jo,an,jon,han
juancarlos,0,1,10,0,0,ju,os,jua,los
robin,0,1,5,0,0,ro,in,rob,bin
rony,0,1,4,0,0,ro,ny,ron,ony
stephan,0,1,7,0,0,st,an,ste,han
vincent,0,1,7,0,0,vi,nt,vin,ent
wesley,0,1,6,0,0,we,ey,wes,ley
wilberto,0,1,8,0,1,wi,to,wil,rto
alfredo iii,0,1,11,1,1,al,ii,alf,iii
amilcar,0,1,7,1,0,am,ar,ami,car
ascary,0,1,6,1,0,as,ry,asc,ary
calvin,0,1,6,0,0,ca,in,cal,vin
catarino,0,1,8,0,1,ca,no,cat,ino
dionicio,0,1,8,0,1,di,io,dio,cio
froilan,0,1,7,0,0,fr,an,fro,lan
herberto,0,1,8,0,1,he,to,her,rto
isaiah,0,1,6,1,0,is,ah,isa,iah
jashua,0,1,6,0,1,ja,ua,jas,hua
kristopher,0,1,10,0,0,kr,er,kri,her
luciano,0,1,7,0,1,lu,no,luc,ano
raymon,0,1,6,0,0,ra,on,ray,mon
renee,0,1,5,0,1,re,ee,ren,nee
rodreigo,0,1,8,0,1,ro,go,rod,igo
sean,0,1,4,0,0,se,an,sea,ean
sesar,0,1,5,0,0,se,ar,ses,sar
sigfredo,0,1,8,0,1,si,do,sig,edo
simon,0,1,5,0,0,si,on,sim,mon
wilber,0,1,6,0,0,wi,er,wil,ber
zenon,0,1,5,0,0,ze,on,zen,non
hommy,0,1,5,0,0,ho,my,hom,mmy
hug,0,1,3,0,0,hu,ug,hug,hug
takech,0,1,6,0,0,ta,ch,tak,ech
aneudy,0,1,6,1,0,an,dy,ane,udy
exan,0,1,4,1,0,ex,an,exa,xan
eddiel,0,1,6,1,0,ed,el,edd,iel
armin,0,1,5,1,0,ar,in,arm,min
ceasar,0,1,6,0,0,ce,ar,cea,sar
leonte,0,1,6,0,1,le,te,leo,nte
rangel,0,1,6,0,0,ra,el,ran,gel
sirenio,0,1,7,0,1,si,io,sir,nio
jose miguel,0,1,11,0,0,jo,el,jos,uel
august,0,1,6,1,0,au,st,aug,ust
jidier,0,1,6,0,0,ji,er,jid,ier
romualdo,0,1,8,0,1,ro,do,rom,ldo
leopoldo,0,1,8,0,1,le,do,leo,ldo
frederic,0,1,8,0,0,fr,ic,fre,ric
alferdo,0,1,7,1,1,al,do,alf,rdo
dagoberto,0,1,9,0,1,da,to,dag,rto
erasto,0,1,6,1,1,er,to,era,sto
glenn,0,1,5,0,0,gl,nn,gle,enn
issac,0,1,5,1,0,is,ac,iss,sac
jaddier,0,1,7,0,0,ja,er,jad,ier
olvin,0,1,5,1,0,ol,in,olv,vin
selestino,0,1,9,0,1,se,no,sel,ino
lemuel,0,1,6,0,0,le,el,lem,uel
ildafonso,0,1,9,1,1,il,so,ild,nso
ezekiel,0,1,7,1,0,ez,el,eze,iel
jarol,0,1,5,0,0,ja,ol,jar,rol
victoriano,0,1,10,0,1,vi,no,vic,ano
hubert,0,1,6,0,0,hu,rt,hub,ert
shamal,0,1,6,0,0,sh,al,sha,mal
elvis,0,1,5,1,0,el,is,elv,vis
jonus,0,1,5,0,0,jo,us,jon,nus
moses,0,1,5,0,0,mo,es,mos,ses
tarcio,0,1,6,0,1,ta,io,tar,cio
ramirez,0,1,7,0,0,ra,ez,ram,rez
giovanni,0,1,8,0,1,gi,ni,gio,nni
estebon,0,1,7,1,0,es,on,est,bon
jayime,0,1,6,0,1,ja,me,jay,ime
arsenio,0,1,7,1,1,ar,io,ars,nio
eleno,0,1,5,1,1,el,no,ele,eno
diogene,0,1,7,0,1,di,ne,dio,ene
lonnie,0,1,6,0,1,lo,ie,lon,nie
jairon,0,1,6,0,0,ja,on,jai,ron
taide,0,1,5,0,1,ta,de,tai,ide
merced,0,1,6,0,0,me,ed,mer,ced
alfred,0,1,6,1,0,al,ed,alf,red
elimelec,0,1,8,1,0,el,ec,eli,lec
gabiel,0,1,6,0,0,ga,el,gab,iel
jimmie,0,1,6,0,1,ji,ie,jim,mie
juventino,0,1,9,0,1,ju,no,juv,ino
micheal,0,1,7,0,0,mi,al,mic,eal
salatier,0,1,8,0,0,sa,er,sal,ier
uber,0,1,4,1,0,ub,er,ube,ber
wresley,0,1,7,0,0,wr,ey,wre,ley
yunesquis,0,1,9,0,0,yu,is,yun,uis
zelmy,0,1,5,0,0,ze,my,zel,lmy
amos,0,1,4,1,0,am,os,amo,mos
lucio,0,1,5,0,1,lu,io,luc,cio
felice,0,1,6,0,1,fe,ce,fel,ice
rodney,0,1,6,0,0,ro,ey,rod,ney
johell,0,1,6,0,0,jo,ll,joh,ell
reza,0,1,4,0,1,re,za,rez,eza
karell,0,1,6,0,0,ka,ll,kar,ell
gumercindo,0,1,10,0,1,gu,do,gum,ndo
sabas,0,1,5,0,0,sa,as,sab,bas
ansley,0,1,6,1,0,an,ey,ans,ley
claudio,0,1,7,0,1,cl,io,cla,dio
russell,0,1,7,0,0,ru,ll,rus,ell
scott,0,1,5,0,0,sc,tt,sco,ott
silvino,0,1,7,0,1,si,no,sil,ino
louie,0,1,5,0,1,lo,ie,lou,uie
ael,0,1,3,1,0,ae,el,ael,ael
evererdo,0,1,8,1,1,ev,do,eve,rdo
conrado,0,1,7,0,1,co,do,con,ado
romero,0,1,6,0,1,ro,ro,rom,ero
zachary,0,1,7,0,0,za,ry,zac,ary
romil,0,1,5,0,0,ro,il,rom,mil
cristino,0,1,8,0,1,cr,no,cri,ino
liodegario,0,1,10,0,1,li,io,lio,rio
eusebio,0,1,7,1,1,eu,io,eus,bio
dionisio,0,1,8,0,1,di,io,dio,sio
jeffery,0,1,7,0,0,je,ry,jef,ery
trinidad,0,1,8,0,0,tr,ad,tri,dad
silas,0,1,5,0,0,si,as,sil,las
dustin,0,1,6,0,0,du,in,dus,tin
osires,0,1,6,1,0,os,es,osi,res
lloyd,0,1,5,0,0,ll,yd,llo,oyd
estaban,0,1,7,1,0,es,an,est,ban
ciro,0,1,4,0,1,ci,ro,cir,iro
itzaman,0,1,7,1,0,it,an,itz,man
johthen,0,1,7,0,0,jo,en,joh,hen
patrick,0,1,7,0,0,pa,ck,pat,ick
yelson,0,1,6,0,0,ye,on,yel,son
uris,0,1,4,1,0,ur,is,uri,ris
christobal,0,1,10,0,0,ch,al,chr,bal
dylan,0,1,5,0,0,dy,an,dyl,lan
ali,0,1,3,1,1,al,li,ali,ali
gavino,0,1,6,0,1,ga,no,gav,ino
jhovanny,0,1,8,0,0,jh,ny,jho,nny
sidney,0,1,6,0,0,si,ey,sid,ney
avin,0,1,4,1,0,av,in,avi,vin
than,0,1,4,0,0,th,an,tha,han
lionel,0,1,6,0,0,li,el,lio,nel
jeronimo,0,1,8,0,1,je,mo,jer,imo
isai,0,1,4,1,1,is,ai,isa,sai
levi,0,1,4,0,1,le,vi,lev,evi
honorio,0,1,7,0,1,ho,io,hon,rio
nery,0,1,4,0,0,ne,ry,ner,ery
little,0,1,6,0,1,li,le,lit,tle
raymundo,0,1,8,0,1,ra,do,ray,ndo
kerry,0,1,5,0,0,ke,ry,ker,rry
marlos,0,1,6,0,0,ma,os,mar,los
remberto,0,1,8,0,1,re,to,rem,rto
oswaldo,0,1,7,1,1,os,do,osw,ldo
jomy,0,1,4,0,0,jo,my,jom,omy
rickie,0,1,6,0,1,ri,ie,ric,kie
ever,0,1,4,1,0,ev,er,eve,ver
herman,0,1,6,0,0,he,an,her,man
shawn,0,1,5,0,0,sh,wn,sha,awn
neri,0,1,4,0,1,ne,ri,ner,eri
reyes,0,1,5,0,0,re,es,rey,yes
luiz,0,1,4,0,0,lu,iz,lui,uiz
cameron,0,1,7,0,0,ca,on,cam,ron
herson,0,1,6,0,0,he,on,her,son
irineo,0,1,6,1,1,ir,eo,iri,neo
ghedeon,0,1,7,0,0,gh,on,ghe,eon
romar,0,1,5,0,0,ro,ar,rom,mar
fredy,0,1,5,0,0,fr,dy,fre,edy
lawrence,0,1,8,0,1,la,ce,law,nce
