name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
sahz,0,3,4,0,0,sa,hz,sah,ahz
parmo kumar jain,0,3,16,0,0,pa,in,par,ain
sukhram,0,3,7,0,0,su,am,suk,ram
avnish,0,3,6,1,0,av,sh,avn,ish
mohd shakir,0,3,11,0,0,mo,ir,moh,kir
bahrat,0,3,6,0,0,ba,at,bah,rat
ebane ali,0,3,9,1,1,eb,li,eba,ali
satm singh,0,3,10,0,0,sa,gh,sat,ngh
anoop,0,3,5,1,0,an,op,ano,oop
aniket,0,3,6,1,0,an,et,ani,ket
dauji,0,3,5,0,1,da,ji,dau,uji
nni,0,3,3,0,1,nn,ni,nni,nni
rahisuddin,0,3,10,0,0,ra,in,rah,din
rishab uniyal,0,3,13,0,0,ri,al,ris,yal
lakshay,0,3,7,0,0,la,ay,lak,hay
gurfaan,0,3,7,0,0,gu,an,gur,aan
pavan kumar,0,3,11,0,0,pa,ar,pav,mar
repu marwaha,0,3,12,0,1,re,ha,rep,aha
anuraj,0,3,6,1,0,an,aj,anu,raj
mohit kumar sharma,0,3,18,0,1,mo,ma,moh,rma
goverdhan dass,0,3,14,0,0,go,ss,gov,ass
divy,0,3,4,0,0,di,vy,div,ivy
ashok goswami,0,3,13,1,1,as,mi,ash,ami
tilakram,0,3,8,0,0,ti,am,til,ram
sarju,0,3,5,0,1,sa,ju,sar,rju
gordhan das,0,3,11,0,0,go,as,gor,das
joginder,0,3,8,0,0,jo,er,jog,der
rakesh kumar mee,0,3,16,0,1,ra,ee,rak,mee
kashiram,0,3,8,0,0,ka,am,kas,ram
dayal singh,0,3,11,0,0,da,gh,day,ngh
ravi mee,0,3,8,0,1,ra,ee,rav,mee
siddarth chetri,0,3,15,0,1,si,ri,sid,tri
saksham,0,3,7,0,0,sa,am,sak,ham
sant lal,0,3,8,0,0,sa,al,san,lal
julfi,0,3,5,0,1,ju,fi,jul,lfi
jagbir singh,0,3,12,0,0,ja,gh,jag,ngh
guruvachan singh,0,3,16,0,0,gu,gh,gur,ngh
shanwaj,0,3,7,0,0,sh,aj,sha,waj
ranjan singh rai,0,3,16,0,1,ra,ai,ran,rai
arun mishra,0,3,11,1,1,ar,ra,aru,hra
imran khan,0,3,10,1,0,im,an,imr,han
attar,0,3,5,1,0,at,ar,att,tar
dimpu,0,3,5,0,1,di,pu,dim,mpu
puran mal,0,3,9,0,0,pu,al,pur,mal
bimlesh,0,3,7,0,0,bi,sh,bim,esh
jyoti ram,0,3,9,0,0,jy,am,jyo,ram
sabeer,0,3,6,0,0,sa,er,sab,eer
deepak dhanpal,0,3,14,0,0,de,al,dee,pal
devi deen,0,3,9,0,0,de,en,dev,een
satyawan,0,3,8,0,0,sa,an,sat,wan
hadarali,0,3,8,0,1,ha,li,had,ali
satyam jha,0,3,10,0,1,sa,ha,sat,jha
rahul singh bisht,0,3,17,0,0,ra,ht,rah,sht
bhavuk goel,0,3,11,0,0,bh,el,bha,oel
zahid,0,3,5,0,0,za,id,zah,hid
ankaj,0,3,5,1,0,an,aj,ank,kaj
patras massey,0,3,13,0,0,pa,ey,pat,sey
manoj joshi,0,3,11,0,1,ma,hi,man,shi
ramu,0,3,4,0,1,ra,mu,ram,amu
parmod kumar,0,3,12,0,0,pa,ar,par,mar
parsanjeet sarkar,0,3,17,0,0,pa,ar,par,kar
raghubeer singh,0,3,15,0,0,ra,gh,rag,ngh
vikky,0,3,5,0,0,vi,ky,vik,kky
vneet,0,3,5,0,0,vn,et,vne,eet
mithu lal,0,3,9,0,0,mi,al,mit,lal
manoj gupta,0,3,11,0,1,ma,ta,man,pta
vikash kasa,0,3,11,0,1,vi,sa,vik,asa
asruddin,0,3,8,1,0,as,in,asr,din
sabi,0,3,4,0,1,sa,bi,sab,abi
kamraan,0,3,7,0,0,ka,an,kam,aan
sunil kannujiya,0,3,15,0,1,su,ya,sun,iya
dharambir,0,3,9,0,0,dh,ir,dha,bir
shubham giri,0,3,12,0,1,sh,ri,shu,iri
bechan pal,0,3,10,0,0,be,al,bec,pal
amkit,0,3,5,1,0,am,it,amk,kit
mohd lookman,0,3,12,0,0,mo,an,moh,man
khurshid sidhiki,0,3,16,0,1,kh,ki,khu,iki
bhanu yadav,0,3,11,0,0,bh,av,bha,dav
makbul,0,3,6,0,0,ma,ul,mak,bul
pramod mahashay,0,3,15,0,0,pr,ay,pra,hay
preet kumar,0,3,11,0,0,pr,ar,pre,mar
manku ram jat,0,3,13,0,0,ma,at,man,jat
balch,0,3,5,0,0,ba,ch,bal,lch
omprakash sharma,0,3,16,1,1,om,ma,omp,rma
wali hadar,0,3,10,0,0,wa,ar,wal,dar
rahul verma,0,3,11,0,1,ra,ma,rah,rma
vikram jha,0,3,10,0,1,vi,ha,vik,jha
thu lal sankhla,0,3,15,0,1,th,la,thu,hla
tama,0,3,4,0,1,ta,ma,tam,ama
ramdhin gujair,0,3,14,0,0,ra,ir,ram,air
kapil bhatia,0,3,12,0,1,ka,ia,kap,tia
mustkim,0,3,7,0,0,mu,im,mus,kim
sangit,0,3,6,0,0,sa,it,san,git
sarvash prashad,0,3,15,0,0,sa,ad,sar,had
kaluram,0,3,7,0,0,ka,am,kal,ram
trlokch,0,3,7,0,0,tr,ch,trl,kch
sanoj kumar,0,3,11,0,0,sa,ar,san,mar
mohd hasan ali,0,3,14,0,1,mo,li,moh,ali
kanwar pal,0,3,10,0,0,ka,al,kan,pal
girdhari,0,3,8,0,1,gi,ri,gir,ari
mohammad ali imam,0,3,17,0,0,mo,am,moh,mam
adesh kumar,0,3,11,1,0,ad,ar,ade,mar
vipul gupta,0,3,11,0,1,vi,ta,vip,pta
akash malik,0,3,11,1,0,ak,ik,aka,lik
daljeet,0,3,7,0,0,da,et,dal,eet
sidh lal,0,3,8,0,0,si,al,sid,lal
rahul rawat,0,3,11,0,0,ra,at,rah,wat
mak rebari,0,3,10,0,1,ma,ri,mak,ari
anurudh choudhary,0,3,17,1,0,an,ry,anu,ary
sahwaz,0,3,6,0,0,sa,az,sah,waz
rajbir singh,0,3,12,0,0,ra,gh,raj,ngh
mehak,0,3,5,0,0,me,ak,meh,hak
pankaj rawal,0,3,12,0,0,pa,al,pan,wal
manju,0,3,5,0,1,ma,ju,man,nju
sahil ram,0,3,9,0,0,sa,am,sah,ram
rakesh kumar agrwal,0,3,19,0,0,ra,al,rak,wal
toni,0,3,4,0,1,to,ni,ton,oni
mohd firdoesh,0,3,13,0,0,mo,sh,moh,esh
rayan rawat,0,3,11,0,0,ra,at,ray,wat
sunny rathor,0,3,12,0,0,su,or,sun,hor
sohail,0,3,6,0,0,so,il,soh,ail
abdul khalil,0,3,12,1,0,ab,il,abd,lil
inder mahipal arya,0,3,18,1,1,in,ya,ind,rya
bittan,0,3,6,0,0,bi,an,bit,tan
praveen kumar,0,3,13,0,0,pr,ar,pra,mar
prem kumar,0,3,10,0,0,pr,ar,pre,mar
sitender singh bedi,0,3,19,0,1,si,di,sit,edi
veen seithi,0,3,11,0,1,ve,hi,vee,thi
phool,0,3,5,0,0,ph,ol,pho,ool
kishore kumar,0,3,13,0,0,ki,ar,kis,mar
nkesh,0,3,5,0,0,nk,sh,nke,esh
sruddin,0,3,7,0,0,sr,in,sru,din
boby,0,3,4,0,0,bo,by,bob,oby
hasim,0,3,5,0,0,ha,im,has,sim
ankit paswan,0,3,12,1,0,an,an,ank,wan
harishch,0,3,8,0,0,ha,ch,har,hch
sudan,0,3,5,0,0,su,an,sud,dan
sagir,0,3,5,0,0,sa,ir,sag,gir
sat prakash,0,3,11,0,0,sa,sh,sat,ash
amrit kujur,0,3,11,1,0,am,ur,amr,jur
manish kapoor,0,3,13,0,0,ma,or,man,oor
sapan kumar,0,3,11,0,0,sa,ar,sap,mar
sangram singh,0,3,13,0,0,sa,gh,san,ngh
mdansar,0,3,7,0,0,md,ar,mda,sar
veerpal singh,0,3,13,0,0,ve,gh,vee,ngh
veen kumar,0,3,10,0,0,ve,ar,vee,mar
vishnu,0,3,6,0,1,vi,nu,vis,hnu
urendra gupta,0,3,13,1,1,ur,ta,ure,pta
bholu,0,3,5,0,1,bh,lu,bho,olu
sundeep kumar,0,3,13,0,0,su,ar,sun,mar
munkad ali,0,3,10,0,1,mu,li,mun,ali
rupendra ubas,0,3,13,0,0,ru,as,rup,bas
lalan singh,0,3,11,0,0,la,gh,lal,ngh
rakkibhul,0,3,9,0,0,ra,ul,rak,hul
ajeet singh,0,3,11,1,0,aj,gh,aje,ngh
sanjay jain,0,3,11,0,0,sa,in,san,ain
neki ram,0,3,8,0,0,ne,am,nek,ram
omkar singh,0,3,11,1,0,om,gh,omk,ngh
lucky ra singh,0,3,14,0,0,lu,gh,luc,ngh
devid ra singh,0,3,14,0,0,de,gh,dev,ngh
gulab,0,3,5,0,0,gu,ab,gul,lab
mohd aajam,0,3,10,0,0,mo,am,moh,jam
bhupesh,0,3,7,0,0,bh,sh,bhu,esh
rahul shah,0,3,10,0,0,ra,ah,rah,hah
babbu,0,3,5,0,1,ba,bu,bab,bbu
parashu ram sharma,0,3,18,0,1,pa,ma,par,rma
brijesh,0,3,7,0,0,br,sh,bri,esh
rajat ragahv,0,3,12,0,0,ra,hv,raj,ahv
satvir singh,0,3,12,0,0,sa,gh,sat,ngh
aditya pathak,0,3,13,1,0,ad,ak,adi,hak
ajay sharma,0,3,11,1,1,aj,ma,aja,rma
rajesh garg,0,3,11,0,0,ra,rg,raj,arg
nikhil tyagi,0,3,12,0,1,ni,gi,nik,agi
maujim,0,3,6,0,0,ma,im,mau,jim
shalid,0,3,6,0,0,sh,id,sha,lid
tara parshad,0,3,12,0,0,ta,ad,tar,had
atitaj singh,0,3,12,1,0,at,gh,ati,ngh
amin kumar,0,3,10,1,0,am,ar,ami,mar
manoj kumar rajhans,0,3,19,0,0,ma,ns,man,ans
zaheer,0,3,6,0,0,za,er,zah,eer
babupuri,0,3,8,0,1,ba,ri,bab,uri
vikash kumar,0,3,12,0,0,vi,ar,vik,mar
veen rawat,0,3,10,0,0,ve,at,vee,wat
ayush negi,0,3,10,1,1,ay,gi,ayu,egi
madan pal,0,3,9,0,0,ma,al,mad,pal
lakhamich,0,3,9,0,0,la,ch,lak,ich
saizad,0,3,6,0,0,sa,ad,sai,zad
geeta,0,3,5,0,1,ge,ta,gee,eta
dheerendra tiwari,0,3,17,0,1,dh,ri,dhe,ari
kishan kumar,0,3,12,0,0,ki,ar,kis,mar
dhannu,0,3,6,0,1,dh,nu,dha,nnu
vimal,0,3,5,0,0,vi,al,vim,mal
rukhsar,0,3,7,0,0,ru,ar,ruk,sar
amar kumar,0,3,10,1,0,am,ar,ama,mar
jagdeep singh,0,3,13,0,0,ja,gh,jag,ngh
parmood,0,3,7,0,0,pa,od,par,ood
aakar talwar,0,3,12,1,0,aa,ar,aak,war
devi saran,0,3,10,0,0,de,an,dev,ran
vishnu sharma,0,3,13,0,1,vi,ma,vis,rma
rohtash singh,0,3,13,0,0,ro,gh,roh,ngh
jaibir,0,3,6,0,0,ja,ir,jai,bir
kheem singh,0,3,11,0,0,kh,gh,khe,ngh
ashwani,0,3,7,1,1,as,ni,ash,ani
mahammd sarfroj,0,3,15,0,0,ma,oj,mah,roj
yusuf,0,3,5,0,0,yu,uf,yus,suf
bhupendra,0,3,9,0,1,bh,ra,bhu,dra
laxman rao,0,3,10,0,1,la,ao,lax,rao
ganga sagar,0,3,11,0,0,ga,ar,gan,gar
rehan,0,3,5,0,0,re,an,reh,han
jaiparkash agawal,0,3,17,0,0,ja,al,jai,wal
permeshwar parsad,0,3,17,0,0,pe,ad,per,sad
aadish,0,3,6,1,0,aa,sh,aad,ish
buddhi singh,0,3,12,0,0,bu,gh,bud,ngh
chottu,0,3,6,0,1,ch,tu,cho,ttu
satender dass,0,3,13,0,0,sa,ss,sat,ass
lakhraj,0,3,7,0,0,la,aj,lak,raj
vipin shahu,0,3,11,0,1,vi,hu,vip,ahu
virpal,0,3,6,0,0,vi,al,vir,pal
nhe,0,3,3,0,1,nh,he,nhe,nhe
minder kumar,0,3,12,0,0,mi,ar,min,mar
chitranjan kumar,0,3,16,0,0,ch,ar,chi,mar
chiranjavi,0,3,10,0,1,ch,vi,chi,avi
krish,0,3,5,0,0,kr,sh,kri,ish
praveen jain,0,3,12,0,0,pr,in,pra,ain
ashishi aggarwal,0,3,16,1,0,as,al,ash,wal
suchit jain,0,3,11,0,0,su,in,suc,ain
jogender,0,3,8,0,0,jo,er,jog,der
im malik,0,3,8,1,0,im,ik,im ,lik
deepaak,0,3,7,0,0,de,ak,dee,aak
inderth bhagat,0,3,14,1,0,in,at,ind,gat
hira lal,0,3,8,0,0,hi,al,hir,lal
lokendra,0,3,8,0,1,lo,ra,lok,dra
aman arora,0,3,10,1,1,am,ra,ama,ora
birpal,0,3,6,0,0,bi,al,bir,pal
tapan kumar ghos,0,3,16,0,0,ta,os,tap,hos
vaibav gupta,0,3,12,0,1,va,ta,vai,pta
kalyan singh,0,3,12,0,0,ka,gh,kal,ngh
kuwar pal singh,0,3,15,0,0,ku,gh,kuw,ngh
sankar gupta,0,3,12,0,1,sa,ta,san,pta
yogender prakash,0,3,16,0,0,yo,sh,yog,ash
vinit,0,3,5,0,0,vi,it,vin,nit
dheeraj gouri,0,3,13,0,1,dh,ri,dhe,uri
prashant kumar,0,3,14,0,0,pr,ar,pra,mar
vikki,0,3,5,0,1,vi,ki,vik,kki
sahil kumar,0,3,11,0,0,sa,ar,sah,mar
roop,0,3,4,0,0,ro,op,roo,oop
javed abbas,0,3,11,0,0,ja,as,jav,bas
radhe shyam,0,3,11,0,0,ra,am,rad,yam
chanchal kumar,0,3,14,0,0,ch,ar,cha,mar
harvansh shrama,0,3,15,0,1,ha,ma,har,ama
yadho lal,0,3,9,0,0,ya,al,yad,lal
shree prakash garg,0,3,18,0,0,sh,rg,shr,arg
laxman singh,0,3,12,0,0,la,gh,lax,ngh
partap singh,0,3,12,0,0,pa,gh,par,ngh
harish rahman,0,3,13,0,0,ha,an,har,man
avdesh singh tomar,0,3,18,1,0,av,ar,avd,mar
manver singh,0,3,12,0,0,ma,gh,man,ngh
sir,0,3,3,0,0,si,ir,sir,sir
mohd ashikeen,0,3,13,0,0,mo,en,moh,een
rajnesh gupta,0,3,13,0,1,ra,ta,raj,pta
arun dabas,0,3,10,1,0,ar,as,aru,bas
jaswant,0,3,7,0,0,ja,nt,jas,ant
arun kol,0,3,8,1,0,ar,ol,aru,kol
mohd fahad,0,3,10,0,0,mo,ad,moh,had
prem singh,0,3,10,0,0,pr,gh,pre,ngh
sakal rai,0,3,9,0,1,sa,ai,sak,rai
uday lal,0,3,8,1,0,ud,al,uda,lal
noorbi,0,3,6,0,1,no,bi,noo,rbi
papuu luhar,0,3,11,0,0,pa,ar,pap,har
aktab alam,0,3,10,1,0,ak,am,akt,lam
bhudhi lal,0,3,10,0,0,bh,al,bhu,lal
banshi lal,0,3,10,0,0,ba,al,ban,lal
prabhat,0,3,7,0,0,pr,at,pra,hat
ratul viswas,0,3,12,0,0,ra,as,rat,was
keshav,0,3,6,0,0,ke,av,kes,hav
prameshwar,0,3,10,0,0,pr,ar,pra,war
ramlakhan yadav,0,3,15,0,0,ra,av,ram,dav
chhatar pal,0,3,11,0,0,ch,al,chh,pal
mahbir parsad,0,3,13,0,0,ma,ad,mah,sad
aakib javed,0,3,11,1,0,aa,ed,aak,ved
hanuman das,0,3,11,0,0,ha,as,han,das
prakash soni,0,3,12,0,1,pr,ni,pra,oni
rambabu,0,3,7,0,1,ra,bu,ram,abu
bittoo,0,3,6,0,1,bi,oo,bit,too
satyarayan,0,3,10,0,0,sa,an,sat,yan
amlesh saha,0,3,11,1,1,am,ha,aml,aha
parshotam ram,0,3,13,0,0,pa,am,par,ram
sumit raghav,0,3,12,0,0,su,av,sum,hav
chhitar mal,0,3,11,0,0,ch,al,chh,mal
antram,0,3,6,1,0,an,am,ant,ram
mobarkar,0,3,8,0,0,mo,ar,mob,kar
govinda,0,3,7,0,1,go,da,gov,nda
jaich,0,3,5,0,0,ja,ch,jai,ich
rajat dahiya,0,3,12,0,1,ra,ya,raj,iya
nitin kumar,0,3,11,0,0,ni,ar,nit,mar
gurjeet singh,0,3,13,0,0,gu,gh,gur,ngh
ganesh,0,3,6,0,0,ga,sh,gan,esh
senser,0,3,6,0,0,se,er,sen,ser
vikram,0,3,6,0,0,vi,am,vik,ram
gordhan,0,3,7,0,0,go,an,gor,han
bharat kumar,0,3,12,0,0,bh,ar,bha,mar
krish bhatt,0,3,11,0,0,kr,tt,kri,att
viy bhattia,0,3,11,0,1,vi,ia,viy,tia
santosh kuumar,0,3,14,0,0,sa,ar,san,mar
sajruddin,0,3,9,0,0,sa,in,saj,din
karmveer,0,3,8,0,0,ka,er,kar,eer
chetram,0,3,7,0,0,ch,am,che,ram
jamal khan,0,3,10,0,0,ja,an,jam,han
dinesh ravidash,0,3,15,0,0,di,sh,din,ash
lakhami singh,0,3,13,0,0,la,gh,lak,ngh
niwas,0,3,5,0,0,ni,as,niw,was
ramu dubey,0,3,10,0,0,ra,ey,ram,bey
pphola,0,3,6,0,1,pp,la,pph,ola
ruram,0,3,5,0,0,ru,am,rur,ram
ram ratan,0,3,9,0,0,ra,an,ram,tan
pan lal,0,3,7,0,0,pa,al,pan,lal
ramdev jha,0,3,10,0,1,ra,ha,ram,jha
keshar,0,3,6,0,0,ke,ar,kes,har
anil kumar tete,0,3,15,1,1,an,te,ani,ete
lalital mohan,0,3,13,0,0,la,an,lal,han
devkran,0,3,7,0,0,de,an,dev,ran
harender kumar,0,3,14,0,0,ha,ar,har,mar
hariesh,0,3,7,0,0,ha,sh,har,esh
mehinder,0,3,8,0,0,me,er,meh,der
prem parkash seth,0,3,17,0,0,pr,th,pre,eth
prabhakar,0,3,9,0,0,pr,ar,pra,kar
tushar saini,0,3,12,0,1,tu,ni,tus,ini
baljinder singh,0,3,15,0,0,ba,gh,bal,ngh
hemant sharma,0,3,13,0,1,he,ma,hem,rma
sudershan gopal,0,3,15,0,0,su,al,sud,pal
abhishek bajwan,0,3,15,1,0,ab,an,abh,wan
parshu ram singh,0,3,16,0,0,pa,gh,par,ngh
shailesh,0,3,8,0,0,sh,sh,sha,esh
shakhtnsa singh,0,3,15,0,0,sh,gh,sha,ngh
lal prasad rala,0,3,15,0,1,la,la,lal,ala
yaqub ali,0,3,9,0,1,ya,li,yaq,ali
dalch,0,3,5,0,0,da,ch,dal,lch
nirmal kumar,0,3,12,0,0,ni,ar,nir,mar
pramod kumar,0,3,12,0,0,pr,ar,pra,mar
pukharam,0,3,8,0,0,pu,am,puk,ram
sarif mohammed,0,3,14,0,0,sa,ed,sar,med
nitin sharma,0,3,12,0,1,ni,ma,nit,rma
mohit bedi,0,3,10,0,1,mo,di,moh,edi
noor aalam,0,3,10,0,0,no,am,noo,lam
anish,0,3,5,1,0,an,sh,ani,ish
hukam singh,0,3,11,0,0,hu,gh,huk,ngh
saif ali,0,3,8,0,1,sa,li,sai,ali
santosh kumar singh,0,3,19,0,0,sa,gh,san,ngh
bhudev presad,0,3,13,0,0,bh,ad,bhu,sad
ashish kumar,0,3,12,1,0,as,ar,ash,mar
vipin kumar,0,3,11,0,0,vi,ar,vip,mar
faisal,0,3,6,0,0,fa,al,fai,sal
sher singh,0,3,10,0,0,sh,gh,she,ngh
sujal,0,3,5,0,0,su,al,suj,jal
kailash singh,0,3,13,0,0,ka,gh,kai,ngh
ganga ram,0,3,9,0,0,ga,am,gan,ram
victor singlai,0,3,14,0,1,vi,ai,vic,lai
mayank,0,3,6,0,0,ma,nk,may,ank
jeevan,0,3,6,0,0,je,an,jee,van
vikash malik,0,3,12,0,0,vi,ik,vik,lik
amir khan,0,3,9,1,0,am,an,ami,han
kiran kumari,0,3,12,0,1,ki,ri,kir,ari
mohd mustkeen,0,3,13,0,0,mo,en,moh,een
ram parvesh,0,3,11,0,0,ra,sh,ram,esh
moin,0,3,4,0,0,mo,in,moi,oin
mash,0,3,4,0,0,ma,sh,mas,ash
waseem,0,3,6,0,0,wa,em,was,eem
himanshu gautam,0,3,15,0,0,hi,am,him,tam
abdul miya,0,3,10,1,1,ab,ya,abd,iya
ramjeet thaukar,0,3,15,0,0,ra,ar,ram,kar
jasveer,0,3,7,0,0,ja,er,jas,eer
upendra kumar,0,3,13,1,0,up,ar,upe,mar
yashpal singh,0,3,13,0,0,ya,gh,yas,ngh
razi ahmad,0,3,10,0,0,ra,ad,raz,mad
papp,0,3,4,0,0,pa,pp,pap,app
parmeshwar,0,3,10,0,0,pa,ar,par,war
lakhvinder singh,0,3,16,0,0,la,gh,lak,ngh
shahbaz,0,3,7,0,0,sh,az,sha,baz
sajid,0,3,5,0,0,sa,id,saj,jid
jhalla,0,3,6,0,1,jh,la,jha,lla
ram deeta mehto,0,3,15,0,1,ra,to,ram,hto
pramatma,0,3,8,0,1,pr,ma,pra,tma
abhishek sharma,0,3,15,1,1,ab,ma,abh,rma
mata parsad,0,3,11,0,0,ma,ad,mat,sad
rakhi,0,3,5,0,1,ra,hi,rak,khi
rajeet kumar singh,0,3,18,0,0,ra,gh,raj,ngh
jai dahiya,0,3,10,0,1,ja,ya,jai,iya
rishipal,0,3,8,0,0,ri,al,ris,pal
sukhpal,0,3,7,0,0,su,al,suk,pal
ajay varma,0,3,10,1,1,aj,ma,aja,rma
haji mohmmad,0,3,12,0,0,ha,ad,haj,mad
rijwan aalam,0,3,12,0,0,ri,am,rij,lam
resh chauhan,0,3,12,0,0,re,an,res,han
tarun,0,3,5,0,0,ta,un,tar,run
dharamvir,0,3,9,0,0,dh,ir,dha,vir
ravinder kumar,0,3,14,0,0,ra,ar,rav,mar
gurmeet sharma,0,3,14,0,1,gu,ma,gur,rma
rajkumar jain,0,3,13,0,0,ra,in,raj,ain
mohd ahmad,0,3,10,0,0,mo,ad,moh,mad
shankar,0,3,7,0,0,sh,ar,sha,kar
manoj upadhay,0,3,13,0,0,ma,ay,man,hay
laxmi rayan verma,0,3,17,0,1,la,ma,lax,rma
vijay rath,0,3,10,0,0,vi,th,vij,ath
bhan singh,0,3,10,0,0,bh,gh,bha,ngh
lakshman sah,0,3,12,0,0,la,ah,lak,sah
aijay jaiswal,0,3,13,1,0,ai,al,aij,wal
gauravgil,0,3,9,0,0,ga,il,gau,gil
laxman shah,0,3,11,0,0,la,ah,lax,hah
mukesh chaudhary,0,3,16,0,0,mu,ry,muk,ary
adalat mahto,0,3,12,1,1,ad,to,ada,hto
kapil kumar,0,3,11,0,0,ka,ar,kap,mar
devender sharma,0,3,15,0,1,de,ma,dev,rma
amit kumer,0,3,10,1,0,am,er,ami,mer
sanjay manch,0,3,12,0,0,sa,ch,san,nch
raghuveer singh,0,3,15,0,0,ra,gh,rag,ngh
umar,0,3,4,1,0,um,ar,uma,mar
ravinder singh,0,3,14,0,0,ra,gh,rav,ngh
prahlad prasad,0,3,14,0,0,pr,ad,pra,sad
liyakat,0,3,7,0,0,li,at,liy,kat
tharu singh,0,3,11,0,0,th,gh,tha,ngh
som,0,3,3,0,0,so,om,som,som
jay kumar malhotra,0,3,18,0,1,ja,ra,jay,tra
fanni bhusan shi,0,3,16,0,1,fa,hi,fan,shi
nijamuddin,0,3,10,0,0,ni,in,nij,din
aasif khan,0,3,10,1,0,aa,an,aas,han
gaffar,0,3,6,0,0,ga,ar,gaf,far
ikrar,0,3,5,1,0,ik,ar,ikr,rar
mehboob alam,0,3,12,0,0,me,am,meh,lam
john,0,3,4,0,0,jo,hn,joh,ohn
durvesh,0,3,7,0,0,du,sh,dur,esh
dharam bir,0,3,10,0,0,dh,ir,dha,bir
ibarhim,0,3,7,1,0,ib,im,iba,him
aditya vikram,0,3,13,1,0,ad,am,adi,ram
balvinder,0,3,9,0,0,ba,er,bal,der
umang gupta,0,3,11,1,1,um,ta,uma,pta
deepansu,0,3,8,0,1,de,su,dee,nsu
rahul tyagi,0,3,11,0,1,ra,gi,rah,agi
surajbhan,0,3,9,0,0,su,an,sur,han
avtar singh,0,3,11,1,0,av,gh,avt,ngh
indervesh,0,3,9,1,0,in,sh,ind,esh
ashok thru,0,3,10,1,1,as,ru,ash,hru
gaffar sardar,0,3,13,0,0,ga,ar,gaf,dar
jre alam,0,3,8,0,0,jr,am,jre,lam
ravi yak,0,3,8,0,0,ra,ak,rav,yak
jitendr,0,3,7,0,0,ji,dr,jit,ndr
dinesh kumar saini,0,3,18,0,1,di,ni,din,ini
sofali,0,3,6,0,1,so,li,sof,ali
anil rula,0,3,9,1,1,an,la,ani,ula
sunder yadav,0,3,12,0,0,su,av,sun,dav
braj kumar,0,3,10,0,0,br,ar,bra,mar
render sharma,0,3,13,0,1,re,ma,ren,rma
sonu gupta,0,3,10,0,1,so,ta,son,pta
nishant sharma,0,3,14,0,1,ni,ma,nis,rma
abhishak,0,3,8,1,0,ab,ak,abh,hak
taufik,0,3,6,0,0,ta,ik,tau,fik
jai ram,0,3,7,0,0,ja,am,jai,ram
sukumar,0,3,7,0,0,su,ar,suk,mar
hardeep gauttam,0,3,15,0,0,ha,am,har,tam
shekhar,0,3,7,0,0,sh,ar,she,har
mohd sameer,0,3,11,0,0,mo,er,moh,eer
ram khiladi,0,3,11,0,1,ra,di,ram,adi
durgashankar,0,3,12,0,0,du,ar,dur,kar
jairam,0,3,6,0,0,ja,am,jai,ram
hemant raghav,0,3,13,0,0,he,av,hem,hav
preetam singh,0,3,13,0,0,pr,gh,pre,ngh
umashankar,0,3,10,1,0,um,ar,uma,kar
aidtya,0,3,6,1,1,ai,ya,aid,tya
ali,0,3,3,1,1,al,li,ali,ali
ashik pathak,0,3,12,1,0,as,ak,ash,hak
laxmi,0,3,5,0,1,la,mi,lax,xmi
bashudev sharma,0,3,15,0,1,ba,ma,bas,rma
sarafat,0,3,7,0,0,sa,at,sar,fat
guru charan lal,0,3,15,0,0,gu,al,gur,lal
mukul,0,3,5,0,0,mu,ul,muk,kul
mukesh kumar shav,0,3,17,0,0,mu,av,muk,hav
sushil kumar arora,0,3,18,0,1,su,ra,sus,ora
jitender rai,0,3,12,0,1,ji,ai,jit,rai
anshuman jha,0,3,12,1,1,an,ha,ans,jha
karanveer,0,3,9,0,0,ka,er,kar,eer
abdul rasid,0,3,11,1,0,ab,id,abd,sid
satyarayan dholi,0,3,16,0,1,sa,li,sat,oli
adil,0,3,4,1,0,ad,il,adi,dil
atul rathor,0,3,11,1,0,at,or,atu,hor
mehtab,0,3,6,0,0,me,ab,meh,tab
manosh yadav,0,3,12,0,0,ma,av,man,dav
satya rayan bacchan,0,3,19,0,0,sa,an,sat,han
sukhvinder singh,0,3,16,0,0,su,gh,suk,ngh
mnyak sharma,0,3,12,0,1,mn,ma,mny,rma
bal ahamd,0,3,9,0,0,ba,md,bal,amd
shivcharan,0,3,10,0,0,sh,an,shi,ran
dhramveer,0,3,9,0,0,dh,er,dhr,eer
vakesh sulemani,0,3,15,0,1,va,ni,vak,ani
devendra soni,0,3,13,0,1,de,ni,dev,oni
tohir,0,3,5,0,0,to,ir,toh,hir
sadiq,0,3,5,0,0,sa,iq,sad,diq
mohit thakur,0,3,12,0,0,mo,ur,moh,kur
shobha ram,0,3,10,0,0,sh,am,sho,ram
harsh sharma,0,3,12,0,1,ha,ma,har,rma
attar singh,0,3,11,1,0,at,gh,att,ngh
sukul,0,3,5,0,0,su,ul,suk,kul
satender kumar,0,3,14,0,0,sa,ar,sat,mar
sanjay malik,0,3,12,0,0,sa,ik,san,lik
kanishakraj,0,3,11,0,0,ka,aj,kan,raj
ravidutt,0,3,8,0,0,ra,tt,rav,utt
vikrant,0,3,7,0,0,vi,nt,vik,ant
bacchu paswan,0,3,13,0,0,ba,an,bac,wan
mhosin,0,3,6,0,0,mh,in,mho,sin
