name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
alea,1,2,4,1,1,al,ea,ale,lea
alysia,1,2,6,1,1,al,ia,aly,sia
memphis,1,2,7,0,0,me,is,mem,his
chelci,1,2,6,0,1,ch,ci,che,lci
jerri,1,2,5,0,1,je,ri,jer,rri
tibitha,1,2,7,0,1,ti,ha,tib,tha
della,1,2,5,0,1,de,la,del,lla
moka,1,2,4,0,1,mo,ka,mok,oka
kala,1,2,4,0,1,ka,la,kal,ala
celeste,1,2,7,0,1,ce,te,cel,ste
charmaine,1,2,9,0,1,ch,ne,cha,ine
jazmin,1,2,6,0,0,ja,in,jaz,min
staci,1,2,5,0,1,st,ci,sta,aci
jeannette,1,2,9,0,1,je,te,jea,tte
odalis,1,2,6,1,0,od,is,oda,lis
skyler,1,2,6,0,0,sk,er,sky,ler
jeimis,1,2,6,0,0,je,is,jei,mis
suzi,1,2,4,0,1,su,zi,suz,uzi
hele,1,2,4,0,1,he,le,hel,ele
daphne,1,2,6,0,1,da,ne,dap,hne
jessy,1,2,5,0,0,je,sy,jes,ssy
ela,1,2,3,1,1,el,la,ela,ela
sha,1,2,3,0,1,sh,ha,sha,sha
ramo,1,2,4,0,1,ra,mo,ram,amo
isabel,1,2,6,1,0,is,el,isa,bel
trudy,1,2,5,0,0,tr,dy,tru,udy
yazmin,1,2,6,0,0,ya,in,yaz,min
yoan,1,2,4,0,0,yo,an,yoa,oan
kaley,1,2,5,0,0,ka,ey,kal,ley
irene,1,2,5,1,1,ir,ne,ire,ene
cherryl,1,2,7,0,0,ch,yl,che,ryl
margarita,1,2,9,0,1,ma,ta,mar,ita
keleli,1,2,6,0,1,ke,li,kel,eli
koryn,1,2,5,0,0,ko,yn,kor,ryn
stacie,1,2,6,0,1,st,ie,sta,cie
katelyn,1,2,7,0,0,ka,yn,kat,lyn
brynn,1,2,5,0,0,br,nn,bry,ynn
gloria,1,2,6,0,1,gl,ia,glo,ria
yol,1,2,3,0,0,yo,ol,yol,yol
tasha,1,2,5,0,1,ta,ha,tas,sha
doris,1,2,5,0,0,do,is,dor,ris
alecia,1,2,6,1,1,al,ia,ale,cia
summer,1,2,6,0,0,su,er,sum,mer
daniela,1,2,7,0,1,da,la,dan,ela
giovan,1,2,6,0,0,gi,an,gio,van
laurie,1,2,6,0,1,la,ie,lau,rie
trisha,1,2,6,0,1,tr,ha,tri,sha
sharen,1,2,6,0,0,sh,en,sha,ren
gabriela,1,2,8,0,1,ga,la,gab,ela
toneille,1,2,8,0,1,to,le,ton,lle
jennissy,1,2,8,0,0,je,sy,jen,ssy
terra,1,2,5,0,1,te,ra,ter,rra
olita,1,2,5,1,1,ol,ta,oli,ita
tatum,1,2,5,0,0,ta,um,tat,tum
tammi,1,2,5,0,1,ta,mi,tam,mmi
dodie,1,2,5,0,1,do,ie,dod,die
malory,1,2,6,0,0,ma,ry,mal,ory
adriann,1,2,7,1,0,ad,nn,adr,ann
aubria,1,2,6,1,1,au,ia,aub,ria
cathy,1,2,5,0,0,ca,hy,cat,thy
shanley,1,2,7,0,0,sh,ey,sha,ley
shellie,1,2,7,0,1,sh,ie,she,lie
christen,1,2,8,0,0,ch,en,chr,ten
vertresa,1,2,8,0,1,ve,sa,ver,esa
cosma,1,2,5,0,1,co,ma,cos,sma
regla,1,2,5,0,1,re,la,reg,gla
vicky,1,2,5,0,0,vi,ky,vic,cky
jasmine,1,2,7,0,1,ja,ne,jas,ine
karron,1,2,6,0,0,ka,on,kar,ron
sharyn,1,2,6,0,0,sh,yn,sha,ryn
debora,1,2,6,0,1,de,ra,deb,ora
deeann,1,2,6,0,0,de,nn,dee,ann
britnee,1,2,7,0,1,br,ee,bri,nee
mer,1,2,3,0,0,me,er,mer,mer
marcie,1,2,6,0,1,ma,ie,mar,cie
brettany,1,2,8,0,0,br,ny,bre,any
patches,1,2,7,0,0,pa,es,pat,hes
penelope,1,2,8,0,1,pe,pe,pen,ope
edwi,1,2,4,1,1,ed,wi,edw,dwi
patience,1,2,8,0,1,pa,ce,pat,nce
laloni,1,2,6,0,1,la,ni,lal,oni
linsay,1,2,6,0,0,li,ay,lin,say
hyla,1,2,4,0,1,hy,la,hyl,yla
virgi,1,2,5,0,1,vi,gi,vir,rgi
jaren,1,2,5,0,0,ja,en,jar,ren
megann,1,2,6,0,0,me,nn,meg,ann
bertha,1,2,6,0,1,be,ha,ber,tha
fletta,1,2,6,0,1,fl,ta,fle,tta
valeri,1,2,6,0,1,va,ri,val,eri
merry,1,2,5,0,0,me,ry,mer,rry
chrystal,1,2,8,0,0,ch,al,chr,tal
tiffanie,1,2,8,0,1,ti,ie,tif,nie
roxsann,1,2,7,0,0,ro,nn,rox,ann
kristy,1,2,6,0,0,kr,ty,kri,sty
jennie,1,2,6,0,1,je,ie,jen,nie
kaylynne,1,2,8,0,1,ka,ne,kay,nne
jami,1,2,4,0,1,ja,mi,jam,ami
harley,1,2,6,0,0,ha,ey,har,ley
morgan,1,2,6,0,0,mo,an,mor,gan
kamela,1,2,6,0,1,ka,la,kam,ela
katty,1,2,5,0,0,ka,ty,kat,tty
teran,1,2,5,0,0,te,an,ter,ran
zudisaday,1,2,9,0,0,zu,ay,zud,day
katelynn,1,2,8,0,0,ka,nn,kat,ynn
marisileini,1,2,11,0,1,ma,ni,mar,ini
bobbi,1,2,5,0,1,bo,bi,bob,bbi
linnea,1,2,6,0,1,li,ea,lin,nea
joshalynne,1,2,10,0,1,jo,ne,jos,nne
christian,1,2,9,0,0,ch,an,chr,ian
michaelle,1,2,9,0,1,mi,le,mic,lle
hava,1,2,4,0,1,ha,va,hav,ava
alissia,1,2,7,1,1,al,ia,ali,sia
valentine,1,2,9,0,1,va,ne,val,ine
audria,1,2,6,1,1,au,ia,aud,ria
jody,1,2,4,0,0,jo,dy,jod,ody
jordan,1,2,6,0,0,jo,an,jor,dan
tabbatha,1,2,8,0,1,ta,ha,tab,tha
bernetta,1,2,8,0,1,be,ta,ber,tta
keri,1,2,4,0,1,ke,ri,ker,eri
janelle,1,2,7,0,1,ja,le,jan,lle
jeri,1,2,4,0,1,je,ri,jer,eri
nci,1,2,3,0,1,nc,ci,nci,nci
guenevere,1,2,9,0,1,gu,re,gue,ere
charlotte,1,2,9,0,1,ch,te,cha,tte
layla,1,2,5,0,1,la,la,lay,yla
opal,1,2,4,1,0,op,al,opa,pal
kerstin,1,2,7,0,0,ke,in,ker,tin
terilyn,1,2,7,0,0,te,yn,ter,lyn
tobi,1,2,4,0,1,to,bi,tob,obi
mariah,1,2,6,0,0,ma,ah,mar,iah
nivia,1,2,5,0,1,ni,ia,niv,via
marita,1,2,6,0,1,ma,ta,mar,ita
ree,1,2,3,0,1,re,ee,ree,ree
margie,1,2,6,0,1,ma,ie,mar,gie
tian,1,2,4,0,0,ti,an,tia,ian
aliceson,1,2,8,1,0,al,on,ali,son
louisa,1,2,6,0,1,lo,sa,lou,isa
lara,1,2,4,0,1,la,ra,lar,ara
mamie,1,2,5,0,1,ma,ie,mam,mie
meloney,1,2,7,0,0,me,ey,mel,ney
arlene,1,2,6,1,1,ar,ne,arl,ene
delene,1,2,6,0,1,de,ne,del,ene
jeanelle,1,2,8,0,1,je,le,jea,lle
marcy,1,2,5,0,0,ma,cy,mar,rcy
sele,1,2,4,0,1,se,le,sel,ele
cara,1,2,4,0,1,ca,ra,car,ara
charly,1,2,6,0,0,ch,ly,cha,rly
alissa,1,2,6,1,1,al,sa,ali,ssa
chloe,1,2,5,0,1,ch,oe,chl,loe
kimberley,1,2,9,0,0,ki,ey,kim,ley
leila,1,2,5,0,1,le,la,lei,ila
marin,1,2,5,0,0,ma,in,mar,rin
janeene,1,2,7,0,1,ja,ne,jan,ene
juliet,1,2,6,0,0,ju,et,jul,iet
brean,1,2,5,0,0,br,an,bre,ean
emma jean,1,2,9,1,0,em,an,emm,ean
susanh,1,2,6,0,0,su,nh,sus,anh
berenice,1,2,8,0,1,be,ce,ber,ice
jonie,1,2,5,0,1,jo,ie,jon,nie
michael,1,2,7,0,0,mi,el,mic,ael
aphrodite,1,2,9,1,1,ap,te,aph,ite
joanne,1,2,6,0,1,jo,ne,joa,nne
kati,1,2,4,0,1,ka,ti,kat,ati
lesley,1,2,6,0,0,le,ey,les,ley
sophie,1,2,6,0,1,so,ie,sop,hie
shanee,1,2,6,0,1,sh,ee,sha,nee
annita,1,2,6,1,1,an,ta,ann,ita
dixie,1,2,5,0,1,di,ie,dix,xie
jessi,1,2,5,0,1,je,si,jes,ssi
mia,1,2,3,0,1,mi,ia,mia,mia
corene,1,2,6,0,1,co,ne,cor,ene
tari,1,2,4,0,1,ta,ri,tar,ari
rikki,1,2,5,0,1,ri,ki,rik,kki
meera,1,2,5,0,1,me,ra,mee,era
alysha,1,2,6,1,1,al,ha,aly,sha
lorretta,1,2,8,0,1,lo,ta,lor,tta
ulyssa,1,2,6,1,1,ul,sa,uly,ssa
billie,1,2,6,0,1,bi,ie,bil,lie
dine,1,2,4,0,1,di,ne,din,ine
becky,1,2,5,0,0,be,ky,bec,cky
suzanne,1,2,7,0,1,su,ne,suz,nne
cassey,1,2,6,0,0,ca,ey,cas,sey
shea,1,2,4,0,1,sh,ea,she,hea
rosemary,1,2,8,0,0,ro,ry,ros,ary
nicolle,1,2,7,0,1,ni,le,nic,lle
elvine,1,2,6,1,1,el,ne,elv,ine
kaylie,1,2,6,0,1,ka,ie,kay,lie
cherie,1,2,6,0,1,ch,ie,che,rie
nikia,1,2,5,0,1,ni,ia,nik,kia
justine,1,2,7,0,1,ju,ne,jus,ine
sundea,1,2,6,0,1,su,ea,sun,dea
liane,1,2,5,0,1,li,ne,lia,ane
emali,1,2,5,1,1,em,li,ema,ali
shann,1,2,5,0,0,sh,nn,sha,ann
julian,1,2,6,0,0,ju,an,jul,ian
anissa,1,2,6,1,1,an,sa,ani,ssa
dela,1,2,4,0,1,de,la,del,ela
leonor,1,2,6,0,0,le,or,leo,nor
denese,1,2,6,0,1,de,se,den,ese
lapagia,1,2,7,0,1,la,ia,lap,gia
cori,1,2,4,0,1,co,ri,cor,ori
sylvia,1,2,6,0,1,sy,ia,syl,via
annique,1,2,7,1,1,an,ue,ann,que
brigid,1,2,6,0,0,br,id,bri,gid
mindy,1,2,5,0,0,mi,dy,min,ndy
raven,1,2,5,0,0,ra,en,rav,ven
rita,1,2,4,0,1,ri,ta,rit,ita
lora,1,2,4,0,1,lo,ra,lor,ora
caryn,1,2,5,0,0,ca,yn,car,ryn
krista,1,2,6,0,1,kr,ta,kri,sta
ves,1,2,3,0,0,ve,es,ves,ves
jenifer,1,2,7,0,0,je,er,jen,fer
johan,1,2,5,0,0,jo,an,joh,han
hope,1,2,4,0,1,ho,pe,hop,ope
letitia,1,2,7,0,1,le,ia,let,tia
dolee,1,2,5,0,1,do,ee,dol,lee
irma,1,2,4,1,1,ir,ma,irm,rma
jayla,1,2,5,0,1,ja,la,jay,yla
violet,1,2,6,0,0,vi,et,vio,let
kjella,1,2,6,0,1,kj,la,kje,lla
elyan,1,2,5,1,0,el,an,ely,yan
aerwen,1,2,6,1,0,ae,en,aer,wen
lynda,1,2,5,0,1,ly,da,lyn,nda
kalisa,1,2,6,0,1,ka,sa,kal,isa
aislynn,1,2,7,1,0,ai,nn,ais,ynn
dione,1,2,5,0,1,di,ne,dio,one
merrilee,1,2,8,0,1,me,ee,mer,lee
caitlin,1,2,7,0,0,ca,in,cai,lin
kristel,1,2,7,0,0,kr,el,kri,tel
ronee,1,2,5,0,1,ro,ee,ron,nee
guadalupe,1,2,9,0,1,gu,pe,gua,upe
thrity,1,2,6,0,0,th,ty,thr,ity
carly,1,2,5,0,0,ca,ly,car,rly
glenda,1,2,6,0,1,gl,da,gle,nda
aileen,1,2,6,1,0,ai,en,ail,een
cecila,1,2,6,0,1,ce,la,cec,ila
edria,1,2,5,1,1,ed,ia,edr,ria
laurel,1,2,6,0,0,la,el,lau,rel
marsee,1,2,6,0,1,ma,ee,mar,see
stasha,1,2,6,0,1,st,ha,sta,sha
hilda,1,2,5,0,1,hi,da,hil,lda
madison,1,2,7,0,0,ma,on,mad,son
manuela,1,2,7,0,1,ma,la,man,ela
rozalia,1,2,7,0,1,ro,ia,roz,lia
mariam,1,2,6,0,0,ma,am,mar,iam
camille,1,2,7,0,1,ca,le,cam,lle
danyella,1,2,8,0,1,da,la,dan,lla
julissa,1,2,7,0,1,ju,sa,jul,ssa
adon,1,2,4,1,0,ad,on,ado,don
doreen,1,2,6,0,0,do,en,dor,een
sondra,1,2,6,0,1,so,ra,son,dra
iva,1,2,3,1,1,iv,va,iva,iva
cinthia,1,2,7,0,1,ci,ia,cin,hia
letishia,1,2,8,0,1,le,ia,let,hia
chassidy,1,2,8,0,0,ch,dy,cha,idy
kaleigh,1,2,7,0,0,ka,gh,kal,igh
karmaleta,1,2,9,0,1,ka,ta,kar,eta
shaun,1,2,5,0,0,sh,un,sha,aun
jan,1,2,3,0,0,ja,an,jan,jan
jacquilyn,1,2,9,0,0,ja,yn,jac,lyn
gillian,1,2,7,0,0,gi,an,gil,ian
kelli,1,2,5,0,1,ke,li,kel,lli
kia,1,2,3,0,1,ki,ia,kia,kia
annmarie,1,2,8,1,1,an,ie,ann,rie
echo,1,2,4,1,1,ec,ho,ech,cho
brendle,1,2,7,0,1,br,le,bre,dle
kimberlee,1,2,9,0,1,ki,ee,kim,lee
lizette,1,2,7,0,1,li,te,liz,tte
cody,1,2,4,0,0,co,dy,cod,ody
kyra,1,2,4,0,1,ky,ra,kyr,yra
stella,1,2,6,0,1,st,la,ste,lla
carlissa,1,2,8,0,1,ca,sa,car,ssa
eugenia,1,2,7,1,1,eu,ia,eug,nia
jocelyn,1,2,7,0,0,jo,yn,joc,lyn
frankie,1,2,7,0,1,fr,ie,fra,kie
ingris,1,2,6,1,0,in,is,ing,ris
charli,1,2,6,0,1,ch,li,cha,rli
devin,1,2,5,0,0,de,in,dev,vin
georgia,1,2,7,0,1,ge,ia,geo,gia
georgie,1,2,7,0,1,ge,ie,geo,gie
jacquelyn,1,2,9,0,0,ja,yn,jac,lyn
kristal,1,2,7,0,0,kr,al,kri,tal
tatja,1,2,5,0,1,ta,ja,tat,tja
elise,1,2,5,1,1,el,se,eli,ise
castora,1,2,7,0,1,ca,ra,cas,ora
brieanne,1,2,8,0,1,br,ne,bri,nne
joean,1,2,5,0,0,jo,an,joe,ean
alane,1,2,5,1,1,al,ne,ala,ane
kiesha,1,2,6,0,1,ki,ha,kie,sha
tammara,1,2,7,0,1,ta,ra,tam,ara
aldea,1,2,5,1,1,al,ea,ald,dea
dorice,1,2,6,0,1,do,ce,dor,ice
katie,1,2,5,0,1,ka,ie,kat,tie
lottie,1,2,6,0,1,lo,ie,lot,tie
shelli,1,2,6,0,1,sh,li,she,lli
tressy,1,2,6,0,0,tr,sy,tre,ssy
arabella,1,2,8,1,1,ar,la,ara,lla
medalia,1,2,7,0,1,me,ia,med,lia
yadzia,1,2,6,0,1,ya,ia,yad,zia
janis,1,2,5,0,0,ja,is,jan,nis
shela,1,2,5,0,1,sh,la,she,ela
liddy,1,2,5,0,0,li,dy,lid,ddy
luann,1,2,5,0,0,lu,nn,lua,ann
mariala,1,2,7,0,1,ma,la,mar,ala
cresta,1,2,6,0,1,cr,ta,cre,sta
geisi,1,2,5,0,1,ge,si,gei,isi
aniesha,1,2,7,1,1,an,ha,ani,sha
kimberli,1,2,8,0,1,ki,li,kim,rli
shronda,1,2,7,0,1,sh,da,shr,nda
addie,1,2,5,1,1,ad,ie,add,die
damaris,1,2,7,0,0,da,is,dam,ris
ale,1,2,3,1,1,al,le,ale,ale
han,1,2,3,0,0,ha,an,han,han
kelsea,1,2,6,0,1,ke,ea,kel,sea
somer,1,2,5,0,0,so,er,som,mer
dali,1,2,4,0,1,da,li,dal,ali
ladora,1,2,6,0,1,la,ra,lad,ora
hanh,1,2,4,0,0,ha,nh,han,anh
lorie,1,2,5,0,1,lo,ie,lor,rie
ravyn,1,2,5,0,0,ra,yn,rav,vyn
jovan,1,2,5,0,0,jo,an,jov,van
chessy,1,2,6,0,0,ch,sy,che,ssy
sere,1,2,4,0,1,se,re,ser,ere
nelida,1,2,6,0,1,ne,da,nel,ida
mirian,1,2,6,0,0,mi,an,mir,ian
marci,1,2,5,0,1,ma,ci,mar,rci
dania,1,2,5,0,1,da,ia,dan,nia
bunny,1,2,5,0,0,bu,ny,bun,nny
adonia,1,2,6,1,1,ad,ia,ado,nia
cathlene,1,2,8,0,1,ca,ne,cat,ene
debbie,1,2,6,0,1,de,ie,deb,bie
linnette,1,2,8,0,1,li,te,lin,tte
tinnoa,1,2,6,0,1,ti,oa,tin,noa
bonita,1,2,6,0,1,bo,ta,bon,ita
virgen,1,2,6,0,0,vi,en,vir,gen
mildred,1,2,7,0,0,mi,ed,mil,red
shantell,1,2,8,0,0,sh,ll,sha,ell
tori,1,2,4,0,1,to,ri,tor,ori
delia,1,2,5,0,1,de,ia,del,lia
marta,1,2,5,0,1,ma,ta,mar,rta
honey,1,2,5,0,0,ho,ey,hon,ney
kerry,1,2,5,0,0,ke,ry,ker,rry
isabella,1,2,8,1,1,is,la,isa,lla
agel,1,2,4,1,0,ag,el,age,gel
tirza,1,2,5,0,1,ti,za,tir,rza
leeann,1,2,6,0,0,le,nn,lee,ann
vonda,1,2,5,0,1,vo,da,von,nda
joni,1,2,4,0,1,jo,ni,jon,oni
stephenie,1,2,9,0,1,st,ie,ste,nie
ellie,1,2,5,1,1,el,ie,ell,lie
wendi,1,2,5,0,1,we,di,wen,ndi
tarah,1,2,5,0,0,ta,ah,tar,rah
lanita,1,2,6,0,1,la,ta,lan,ita
molly,1,2,5,0,0,mo,ly,mol,lly
shauh,1,2,5,0,0,sh,uh,sha,auh
fallon,1,2,6,0,0,fa,on,fal,lon
shastine,1,2,8,0,1,sh,ne,sha,ine
tamala,1,2,6,0,1,ta,la,tam,ala
hazel,1,2,5,0,0,ha,el,haz,zel
liudmila,1,2,8,0,1,li,la,liu,ila
sadie,1,2,5,0,1,sa,ie,sad,die
jessabelle,1,2,10,0,1,je,le,jes,lle
reba,1,2,4,0,1,re,ba,reb,eba
karyn,1,2,5,0,0,ka,yn,kar,ryn
lissette,1,2,8,0,1,li,te,lis,tte
luz,1,2,3,0,0,lu,uz,luz,luz
migueli,1,2,7,0,1,mi,li,mig,eli
nydia,1,2,5,0,1,ny,ia,nyd,dia
silvia,1,2,6,0,1,si,ia,sil,via
zuleys,1,2,6,0,0,zu,ys,zul,eys
marie,1,2,5,0,1,ma,ie,mar,rie
kelsey,1,2,6,0,0,ke,ey,kel,sey
krisha,1,2,6,0,1,kr,ha,kri,sha
grace,1,2,5,0,1,gr,ce,gra,ace
murisa,1,2,6,0,1,mu,sa,mur,isa
connie,1,2,6,0,1,co,ie,con,nie
nichol,1,2,6,0,0,ni,ol,nic,hol
yvonne,1,2,6,0,1,yv,ne,yvo,nne
consuelo,1,2,8,0,1,co,lo,con,elo
laurette,1,2,8,0,1,la,te,lau,tte
camie,1,2,5,0,1,ca,ie,cam,mie
lolita,1,2,6,0,1,lo,ta,lol,ita
simone,1,2,6,0,1,si,ne,sim,one
anlise,1,2,6,1,1,an,se,anl,ise
skylynn,1,2,7,0,0,sk,nn,sky,ynn
deniese,1,2,7,0,1,de,se,den,ese
aneatra,1,2,7,1,1,an,ra,ane,tra
ala,1,2,3,1,1,al,la,ala,ala
eileen,1,2,6,1,0,ei,en,eil,een
myra,1,2,4,0,1,my,ra,myr,yra
laquita,1,2,7,0,1,la,ta,laq,ita
lianyanely,1,2,10,0,0,li,ly,lia,ely
mercedes,1,2,8,0,0,me,es,mer,des
lau,1,2,3,0,1,la,au,lau,lau
sasha,1,2,5,0,1,sa,ha,sas,sha
tracelean,1,2,9,0,0,tr,an,tra,ean
jestine,1,2,7,0,1,je,ne,jes,ine
january,1,2,7,0,0,ja,ry,jan,ary
tiffani,1,2,7,0,1,ti,ni,tif,ani
laci,1,2,4,0,1,la,ci,lac,aci
cristy,1,2,6,0,0,cr,ty,cri,sty
leeda,1,2,5,0,1,le,da,lee,eda
aleesha,1,2,7,1,1,al,ha,ale,sha
antonia,1,2,7,1,1,an,ia,ant,nia
hermelinda,1,2,10,0,1,he,da,her,nda
jesusa,1,2,6,0,1,je,sa,jes,usa
jannette,1,2,8,0,1,ja,te,jan,tte
jesenia,1,2,7,0,1,je,ia,jes,nia
noemi,1,2,5,0,1,no,mi,noe,emi
olivia,1,2,6,1,1,ol,ia,oli,via
rochelle,1,2,8,0,1,ro,le,roc,lle
karla,1,2,5,0,1,ka,la,kar,rla
catri,1,2,5,0,1,ca,ri,cat,tri
karie,1,2,5,0,1,ka,ie,kar,rie
rhea,1,2,4,0,1,rh,ea,rhe,hea
claire,1,2,6,0,1,cl,re,cla,ire
sativa,1,2,6,0,1,sa,va,sat,iva
lorrey,1,2,6,0,0,lo,ey,lor,rey
doni,1,2,4,0,1,do,ni,don,oni
rosie,1,2,5,0,1,ro,ie,ros,sie
darcie,1,2,6,0,1,da,ie,dar,cie
thea,1,2,4,0,1,th,ea,the,hea
bren,1,2,4,0,0,br,en,bre,ren
jenniffer,1,2,9,0,0,je,er,jen,fer
joselyn,1,2,7,0,0,jo,yn,jos,lyn
maricela,1,2,8,0,1,ma,la,mar,ela
maritza,1,2,7,0,1,ma,za,mar,tza
mylife,1,2,6,0,1,my,fe,myl,ife
paige,1,2,5,0,1,pa,ge,pai,ige
rosalinda,1,2,9,0,1,ro,da,ros,nda
kellianne,1,2,9,0,1,ke,ne,kel,nne
lilla,1,2,5,0,1,li,la,lil,lla
tyra,1,2,4,0,1,ty,ra,tyr,yra
dominique,1,2,9,0,1,do,ue,dom,que
marilyn,1,2,7,0,0,ma,yn,mar,lyn
dannia,1,2,6,0,1,da,ia,dan,nia
wednesday,1,2,9,0,0,we,ay,wed,day
odalmis,1,2,7,1,0,od,is,oda,mis
goldie,1,2,6,0,1,go,ie,gol,die
concepcion,1,2,10,0,0,co,on,con,ion
elba,1,2,4,1,1,el,ba,elb,lba
idalia,1,2,6,1,1,id,ia,ida,lia
angelica,1,2,8,1,1,an,ca,ang,ica
astasia,1,2,7,1,1,as,ia,ast,sia
larissa,1,2,7,0,1,la,sa,lar,ssa
arunya,1,2,6,1,1,ar,ya,aru,nya
edith,1,2,5,1,0,ed,th,edi,ith
tristen,1,2,7,0,0,tr,en,tri,ten
chanel,1,2,6,0,0,ch,el,cha,nel
claudia,1,2,7,0,1,cl,ia,cla,dia
karmela,1,2,7,0,1,ka,la,kar,ela
carissa,1,2,7,0,1,ca,sa,car,ssa
danica,1,2,6,0,1,da,ca,dan,ica
dara,1,2,4,0,1,da,ra,dar,ara
law,1,2,3,0,0,la,aw,law,law
uleta,1,2,5,1,1,ul,ta,ule,eta
mareesa,1,2,7,0,1,ma,sa,mar,esa
cinthya,1,2,7,0,1,ci,ya,cin,hya
seli,1,2,4,0,1,se,li,sel,eli
milneg,1,2,6,0,0,mi,eg,mil,neg
ashton,1,2,6,1,0,as,on,ash,ton
jessamyn,1,2,8,0,0,je,yn,jes,myn
nilda,1,2,5,0,1,ni,da,nil,lda
karli,1,2,5,0,1,ka,li,kar,rli
iria,1,2,4,1,1,ir,ia,iri,ria
lua,1,2,3,0,1,lu,ua,lua,lua
yudith,1,2,6,0,0,yu,th,yud,ith
blanca,1,2,6,0,1,bl,ca,bla,nca
vivian,1,2,6,0,0,vi,an,viv,ian
wenoh,1,2,5,0,0,we,oh,wen,noh
courtey,1,2,7,0,0,co,ey,cou,tey
mechelle,1,2,8,0,1,me,le,mec,lle
hannelore,1,2,9,0,1,ha,re,han,ore
jodisue,1,2,7,0,1,jo,ue,jod,sue
lucille,1,2,7,0,1,lu,le,luc,lle
leilani,1,2,7,0,1,le,ni,lei,ani
suri,1,2,4,0,1,su,ri,sur,uri
ver,1,2,3,0,0,ve,er,ver,ver
jillian,1,2,7,0,0,ji,an,jil,ian
layura,1,2,6,0,1,la,ra,lay,ura
sheelah,1,2,7,0,0,sh,ah,she,lah
jamee,1,2,5,0,1,ja,ee,jam,mee
helen,1,2,5,0,0,he,en,hel,len
ciara,1,2,5,0,1,ci,ra,cia,ara
vanesa,1,2,6,0,1,va,sa,van,esa
leshawn,1,2,7,0,0,le,wn,les,awn
toye,1,2,4,0,1,to,ye,toy,oye
contessa,1,2,8,0,1,co,sa,con,ssa
jeanine,1,2,7,0,1,je,ne,jea,ine
adel,1,2,4,1,0,ad,el,ade,del
savah,1,2,5,0,0,sa,ah,sav,vah
scarlet,1,2,7,0,0,sc,et,sca,let
tahlia,1,2,6,0,1,ta,ia,tah,lia
lillie,1,2,6,0,1,li,ie,lil,lie
dusty,1,2,5,0,0,du,ty,dus,sty
caron,1,2,5,0,0,ca,on,car,ron
genny,1,2,5,0,0,ge,ny,gen,nny
jeanie,1,2,6,0,1,je,ie,jea,nie
jaynne,1,2,6,0,1,ja,ne,jay,nne
katrin,1,2,6,0,0,ka,in,kat,rin
bey,1,2,3,0,0,be,ey,bey,bey
alyssia,1,2,7,1,1,al,ia,aly,sia
francis,1,2,7,0,0,fr,is,fra,cis
hali,1,2,4,0,1,ha,li,hal,ali
jayne,1,2,5,0,1,ja,ne,jay,yne
kari,1,2,4,0,1,ka,ri,kar,ari
sherley,1,2,7,0,0,sh,ey,she,ley
tess,1,2,4,0,0,te,ss,tes,ess
elisha,1,2,6,1,1,el,ha,eli,sha
pura,1,2,4,0,1,pu,ra,pur,ura
mollie,1,2,6,0,1,mo,ie,mol,lie
selara,1,2,6,0,1,se,ra,sel,ara
romayne,1,2,7,0,1,ro,ne,rom,yne
dayle,1,2,5,0,1,da,le,day,yle
veda,1,2,4,0,1,ve,da,ved,eda
jackalene,1,2,9,0,1,ja,ne,jac,ene
rashida,1,2,7,0,1,ra,da,ras,ida
kaci,1,2,4,0,1,ka,ci,kac,aci
angelic,1,2,7,1,0,an,ic,ang,lic
suzette,1,2,7,0,1,su,te,suz,tte
rae,1,2,3,0,1,ra,ae,rae,rae
concetta,1,2,8,0,1,co,ta,con,tta
lynette,1,2,7,0,1,ly,te,lyn,tte
nora,1,2,4,0,1,no,ra,nor,ora
lacie,1,2,5,0,1,la,ie,lac,cie
angelia,1,2,7,1,1,an,ia,ang,lia
doeminique,1,2,10,0,1,do,ue,doe,que
aneesha,1,2,7,1,1,an,ha,ane,sha
allie,1,2,5,1,1,al,ie,all,lie
ashlyn,1,2,6,1,0,as,yn,ash,lyn
falon,1,2,5,0,0,fa,on,fal,lon
maisa,1,2,5,0,1,ma,sa,mai,isa
tressia,1,2,7,0,1,tr,ia,tre,sia
breanne,1,2,7,0,1,br,ne,bre,nne
wateka,1,2,6,0,1,wa,ka,wat,eka
ayla,1,2,4,1,1,ay,la,ayl,yla
tamera,1,2,6,0,1,ta,ra,tam,era
robbie,1,2,6,0,1,ro,ie,rob,bie
danita,1,2,6,0,1,da,ta,dan,ita
marika,1,2,6,0,1,ma,ka,mar,ika
karlie,1,2,6,0,1,ka,ie,kar,lie
maryann,1,2,7,0,0,ma,nn,mar,ann
britainy,1,2,8,0,0,br,ny,bri,iny
tamyra,1,2,6,0,1,ta,ra,tam,yra
dru,1,2,3,0,1,dr,ru,dru,dru
debbra,1,2,6,0,1,de,ra,deb,bra
carroll,1,2,7,0,0,ca,ll,car,oll
hallie,1,2,6,0,1,ha,ie,hal,lie
alma,1,2,4,1,1,al,ma,alm,lma
kaitlynn,1,2,8,0,0,ka,nn,kai,ynn
richen,1,2,6,0,0,ri,en,ric,hen
minnie,1,2,6,0,1,mi,ie,min,nie
bianca,1,2,6,0,1,bi,ca,bia,nca
coralynn,1,2,8,0,0,co,nn,cor,ynn
sheryle,1,2,7,0,1,sh,le,she,yle
