name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
shamekia,1,0,8,0,1,sh,ia,sha,kia
cordera,1,0,7,0,1,co,ra,cor,era
yal,1,0,3,0,0,ya,al,yal,yal
sharicka,1,0,8,0,1,sh,ka,sha,cka
richelle,1,0,8,0,1,ri,le,ric,lle
dejua,1,0,5,0,1,de,ua,dej,jua
pamela,1,0,6,0,1,pa,la,pam,ela
nikeyshia,1,0,9,0,1,ni,ia,nik,hia
zakia,1,0,5,0,1,za,ia,zak,kia
hope,1,0,4,0,1,ho,pe,hop,ope
shantel,1,0,7,0,0,sh,el,sha,tel
judith,1,0,6,0,0,ju,th,jud,ith
catrice,1,0,7,0,1,ca,ce,cat,ice
sufern,1,0,6,0,0,su,rn,suf,ern
fisthnise,1,0,9,0,1,fi,se,fis,ise
tasha,1,0,5,0,1,ta,ha,tas,sha
chriss,1,0,6,0,0,ch,ss,chr,iss
dominique,1,0,9,0,1,do,ue,dom,que
amethyst,1,0,8,1,0,am,st,ame,yst
chernece,1,0,8,0,1,ch,ce,che,ece
denice,1,0,6,0,1,de,ce,den,ice
gloria,1,0,6,0,1,gl,ia,glo,ria
valgean,1,0,7,0,0,va,an,val,ean
mamie,1,0,5,0,1,ma,ie,mam,mie
debora,1,0,6,0,1,de,ra,deb,ora
shakera,1,0,7,0,1,sh,ra,sha,era
tabitha,1,0,7,0,1,ta,ha,tab,tha
takeya,1,0,6,0,1,ta,ya,tak,eya
chonv,1,0,5,0,0,ch,nv,cho,onv
latasha,1,0,7,0,1,la,ha,lat,sha
aysia,1,0,5,1,1,ay,ia,ays,sia
alexis,1,0,6,1,0,al,is,ale,xis
alfreda,1,0,7,1,1,al,da,alf,eda
aya,1,0,3,1,1,ay,ya,aya,aya
britanica,1,0,9,0,1,br,ca,bri,ica
camille,1,0,7,0,1,ca,le,cam,lle
charmaine,1,0,9,0,1,ch,ne,cha,ine
charrdoye,1,0,9,0,1,ch,ye,cha,oye
damia,1,0,5,0,1,da,ia,dam,mia
frances,1,0,7,0,0,fr,es,fra,ces
gelera,1,0,6,0,1,ge,ra,gel,era
jennifer,1,0,8,0,0,je,er,jen,fer
karla,1,0,5,0,1,ka,la,kar,rla
katri,1,0,5,0,1,ka,ri,kat,tri
kendra,1,0,6,0,1,ke,ra,ken,dra
kenyatta,1,0,8,0,1,ke,ta,ken,tta
lashundria,1,0,10,0,1,la,ia,las,ria
latonya,1,0,7,0,1,la,ya,lat,nya
lonnie,1,0,6,0,1,lo,ie,lon,nie
marci,1,0,5,0,1,ma,ci,mar,rci
moniqua,1,0,7,0,1,mo,ua,mon,qua
ome,1,0,3,1,1,om,me,ome,ome
talie,1,0,5,0,1,ta,ie,tal,lie
niayetta,1,0,8,0,1,ni,ta,nia,tta
precious,1,0,8,0,0,pr,us,pre,ous
romo,1,0,4,0,1,ro,mo,rom,omo
rusheda,1,0,7,0,1,ru,da,rus,eda
shantoya,1,0,8,0,1,sh,ya,sha,oya
shela,1,0,5,0,1,sh,la,she,ela
shelia,1,0,6,0,1,sh,ia,she,lia
