name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
jim,0,2,3,0,0,ji,im,jim,jim
magdaleno,0,2,9,0,1,ma,no,mag,eno
jeremy,0,2,6,0,0,je,my,jer,emy
angel,0,2,5,1,0,an,el,ang,gel
rosauro,0,2,7,0,1,ro,ro,ros,uro
noel,0,2,4,0,0,no,el,noe,oel
chad,0,2,4,0,0,ch,ad,cha,had
glen,0,2,4,0,0,gl,en,gle,len
gene,0,2,4,0,1,ge,ne,gen,ene
dess,0,2,4,0,0,de,ss,des,ess
larry,0,2,5,0,0,la,ry,lar,rry
nikolus,0,2,7,0,0,ni,us,nik,lus
tracey,0,2,6,0,0,tr,ey,tra,cey
raed,0,2,4,0,0,ra,ed,rae,aed
carl,0,2,4,0,0,ca,rl,car,arl
levis,0,2,5,0,0,le,is,lev,vis
walter,0,2,6,0,0,wa,er,wal,ter
windell,0,2,7,0,0,wi,ll,win,ell
zachary,0,2,7,0,0,za,ry,zac,ary
johthan,0,2,7,0,0,jo,an,joh,han
alexis,0,2,6,1,0,al,is,ale,xis
alfonso,0,2,7,1,1,al,so,alf,nso
ariel,0,2,5,1,0,ar,el,ari,iel
arturo,0,2,6,1,1,ar,ro,art,uro
marvin,0,2,6,0,0,ma,in,mar,vin
meliton,0,2,7,0,0,me,on,mel,ton
miguel,0,2,6,0,0,mi,el,mig,uel
benjamin,0,2,8,0,0,be,in,ben,min
garry,0,2,5,0,0,ga,ry,gar,rry
jake,0,2,4,0,1,ja,ke,jak,ake
jerett,0,2,6,0,0,je,tt,jer,ett
patrick,0,2,7,0,0,pa,ck,pat,ick
perry,0,2,5,0,0,pe,ry,per,rry
ray,0,2,3,0,0,ra,ay,ray,ray
stuart,0,2,6,0,0,st,rt,stu,art
tenzin,0,2,6,0,0,te,in,ten,zin
williams,0,2,8,0,0,wi,ms,wil,ams
alvin,0,2,5,1,0,al,in,alv,vin
freddy,0,2,6,0,0,fr,dy,fre,ddy
gustavo,0,2,7,0,1,gu,vo,gus,avo
abel,0,2,4,1,0,ab,el,abe,bel
ernesto,0,2,7,1,1,er,to,ern,sto
jorge,0,2,5,0,1,jo,ge,jor,rge
ralph,0,2,5,0,0,ra,ph,ral,lph
shannon,0,2,7,0,0,sh,on,sha,non
kenny,0,2,5,0,0,ke,ny,ken,nny
sam,0,2,3,0,0,sa,am,sam,sam
willard,0,2,7,0,0,wi,rd,wil,ard
alberto,0,2,7,1,1,al,to,alb,rto
afeez,0,2,5,1,0,af,ez,afe,eez
aleen,0,2,5,1,0,al,en,ale,een
jordan,0,2,6,0,0,jo,an,jor,dan
rol,0,2,3,0,0,ro,ol,rol,rol
mourhaf,0,2,7,0,0,mo,af,mou,haf
gerald,0,2,6,0,0,ge,ld,ger,ald
joey,0,2,4,0,0,jo,ey,joe,oey
derk,0,2,4,0,0,de,rk,der,erk
arthur,0,2,6,1,0,ar,ur,art,hur
grover,0,2,6,0,0,gr,er,gro,ver
carthel,0,2,7,0,0,ca,el,car,hel
conrad,0,2,6,0,0,co,ad,con,rad
dale,0,2,4,0,1,da,le,dal,ale
dennis,0,2,6,0,0,de,is,den,nis
dwight,0,2,6,0,0,dw,ht,dwi,ght
ernest,0,2,6,1,0,er,st,ern,est
